shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
S2F,51.24694,16.92954,344
S2F,51.24663,16.93017,345
S2F,51.24658,16.93032,346
S2F,51.24655,16.93048,347
S2F,51.24645,16.93231,348
S2F,51.24643,16.93249,349
S2F,51.24641,16.93258,350
S2F,51.24627,16.93254,351
S2F,51.24625,16.93253,352
S2F,51.24614,16.93252,353
S2F,51.24602,16.9325,354
S2F,51.24521,16.93249,355
S2F,51.24508,16.9325,356
S2F,51.24504,16.93253,357
S2F,51.24501,16.93256,358
S2F,51.24494,16.93261,359
S2F,51.24487,16.93264,360
S2F,51.24485,16.93266,361
S2F,51.2448,16.93269,362
S2F,51.24462,16.93285,363
S2F,51.24427,16.93322,364
S2F,51.24152,16.93637,365
S2F,51.23988,16.93812,366
S2F,51.23865,16.93953,367
S2F,51.2383,16.93989,368
S2F,51.23779,16.94034,369
S2F,51.23677,16.9413,370
S2F,51.23593,16.94203,371
S2F,51.23588,16.94208,372
S2F,51.23573,16.94215,373
S2F,51.23564,16.94218,374
S2F,51.23461,16.94239,375
S2F,51.23305,16.9431,376
S2F,51.23288,16.94326,377
S2F,51.23281,16.94334,378
S2F,51.2327,16.94356,379
S2F,51.23264,16.94371,380
S2F,51.23249,16.94352,381
S2F,51.2324,16.94339,382
S2F,51.23232,16.94322,383
S2F,51.23229,16.94312,384
S2F,51.23227,16.94301,385
S2F,51.23223,16.94266,386
S2F,51.23218,16.94157,387
S2F,51.23207,16.94039,388
S2F,51.23201,16.93999,389
S2F,51.23199,16.93995,390
S2F,51.23198,16.93994,391
S2F,51.23193,16.93992,392
S2F,51.23189,16.93992,393
S2F,51.23116,16.9402,394
S2F,51.23115,16.94021,395
S2F,51.2309,16.94032,396
S2F,51.23075,16.94037,397
S2F,51.23067,16.94039,398
S2F,51.23058,16.94038,399
S2F,51.23053,16.94036,400
S2F,51.2304,16.94026,401
S2F,51.23017,16.93998,402
S2F,51.22938,16.93888,403
S2F,51.22869,16.93786,404
S2F,51.22707,16.93557,405
S2F,51.22662,16.93482,406
S2F,51.22609,16.93384,407
S2F,51.226,16.93364,408
S2F,51.22598,16.93361,409
S2F,51.22533,16.93221,410
S2F,51.22513,16.93173,411
S2F,51.22491,16.93107,412
S2F,51.22461,16.93007,413
S2F,51.2246,16.93005,414
S2F,51.22395,16.92789,415
S2F,51.22387,16.92748,416
S2F,51.22383,16.92675,417
S2F,51.22383,16.92625,418
S2F,51.22384,16.92605,419
S2F,51.22413,16.92429,420
S2F,51.22415,16.92406,421
S2F,51.22423,16.92013,422
S2F,51.22421,16.91957,423
S2F,51.22423,16.92013,424
S2F,51.22415,16.92406,425
S2F,51.22383,16.92415,426
S2F,51.22367,16.92417,427
S2F,51.22356,16.92417,428
S2F,51.2232,16.92413,429
S2F,51.22264,16.92403,430
S2F,51.22063,16.92374,431
S2F,51.22014,16.92362,432
S2F,51.21789,16.92328,433
S2F,51.21781,16.92328,434
S2F,51.21322,16.92365,435
S2F,51.2131,16.92367,436
S2F,51.21302,16.92369,437
S2F,51.21293,16.92373,438
S2F,51.21238,16.92404,439
S2F,51.21229,16.9241,440
S2F,51.21223,16.92415,441
S2F,51.21214,16.9242,442
S2F,51.21207,16.92425,443
S2F,51.21205,16.92428,444
S2F,51.21203,16.9243,445
S2F,51.21203,16.92431,446
S2F,51.21199,16.92435,447
S2F,51.2119,16.92449,448
S2F,51.21186,16.92459,449
S2F,51.21182,16.92479,450
S2F,51.21179,16.92506,451
S2F,51.21179,16.9252,452
S2F,51.21152,16.93061,453
S2F,51.21106,16.93552,454
S2F,51.21107,16.93561,455
S2F,51.2111,16.93568,456
S2F,51.21116,16.93579,457
S2F,51.21162,16.93649,458
S2F,51.21171,16.93665,459
S2F,51.21181,16.93693,460
S2F,51.21209,16.93784,461
S2F,51.21216,16.93801,462
S2F,51.21219,16.93805,463
S2F,51.2123,16.93825,464
S2F,51.21232,16.93831,465
S2F,51.21233,16.93833,466
S2F,51.21234,16.93837,467
S2F,51.21234,16.93847,468
S2F,51.21233,16.93854,469
S2F,51.21217,16.93925,470
S2F,51.21197,16.93993,471
S2F,51.21193,16.94011,472
S2F,51.21192,16.9402,473
S2F,51.21192,16.94035,474
S2F,51.21198,16.94123,475
S2F,51.21203,16.94288,476
S2F,51.21208,16.94329,477
S2F,51.2121,16.94338,478
S2F,51.21214,16.94342,479
S2F,51.21218,16.94344,480
S2F,51.21226,16.94347,481
S2F,51.2126,16.94354,482
S2F,51.21298,16.94365,483
S2F,51.213,16.94366,484
S2F,51.21307,16.94379,485
S2F,51.21309,16.94389,486
S2F,51.2131,16.94416,487
S2F,51.2131,16.94563,488
S2F,51.21312,16.94622,489
S2F,51.21314,16.94648,490
S2F,51.21343,16.94823,491
S2F,51.21365,16.94926,492
S2F,51.21391,16.95028,493
S2F,51.21396,16.95043,494
S2F,51.2141,16.95077,495
S2F,51.2155,16.95305,496
S2F,51.2141,16.95077,497
S2F,51.21396,16.95043,498
S2F,51.21391,16.95028,499
S2F,51.21365,16.94926,500
S2F,51.21343,16.94823,501
S2F,51.21314,16.94648,502
S2F,51.21312,16.94622,503
S2F,51.2131,16.94563,504
S2F,51.2131,16.94416,505
S2F,51.21309,16.94389,506
S2F,51.21307,16.94379,507
S2F,51.213,16.94366,508
S2F,51.21298,16.94365,509
S2F,51.2126,16.94354,510
S2F,51.21226,16.94347,511
S2F,51.21218,16.94344,512
S2F,51.21214,16.94342,513
S2F,51.2121,16.94338,514
S2F,51.21208,16.94329,515
S2F,51.21203,16.94288,516
S2F,51.21198,16.94123,517
S2F,51.21192,16.94035,518
S2F,51.21192,16.9402,519
S2F,51.21193,16.94011,520
S2F,51.21197,16.93993,521
S2F,51.21217,16.93925,522
S2F,51.21233,16.93854,523
S2F,51.21234,16.93847,524
S2F,51.21234,16.93837,525
S2F,51.21233,16.93833,526
S2F,51.21232,16.93831,527
S2F,51.2123,16.93825,528
S2F,51.21219,16.93805,529
S2F,51.21216,16.93801,530
S2F,51.21209,16.93784,531
S2F,51.21181,16.93693,532
S2F,51.21171,16.93665,533
S2F,51.21162,16.93649,534
S2F,51.21116,16.93579,535
S2F,51.2111,16.93568,536
S2F,51.21107,16.93561,537
S2F,51.21106,16.93552,538
S2F,51.21152,16.93061,539
S2F,51.21179,16.9252,540
S2F,51.21179,16.92506,541
S2F,51.21182,16.92479,542
S2F,51.21186,16.92459,543
S2F,51.2119,16.92449,544
S2F,51.21199,16.92435,545
S2F,51.21203,16.92431,546
S2F,51.21203,16.9243,547
S2F,51.21205,16.92428,548
S2F,51.21207,16.92425,549
S2F,51.21214,16.9242,550
S2F,51.21223,16.92415,551
S2F,51.21229,16.9241,552
S2F,51.21238,16.92404,553
S2F,51.21293,16.92373,554
S2F,51.21302,16.92369,555
S2F,51.2131,16.92367,556
S2F,51.21322,16.92365,557
S2F,51.21781,16.92328,558
S2F,51.21789,16.92328,559
S2F,51.22014,16.92362,560
S2F,51.22063,16.92374,561
S2F,51.22264,16.92403,562
S2F,51.2232,16.92413,563
S2F,51.22356,16.92417,564
S2F,51.22367,16.92417,565
S2F,51.22383,16.92415,566
S2F,51.22415,16.92406,567
S2F,51.22423,16.92013,568
S2F,51.22421,16.91957,569
S2F,51.22423,16.92013,570
S2F,51.22415,16.92406,571
S2F,51.22413,16.92429,572
S2F,51.22384,16.92605,573
S2F,51.22383,16.92625,574
S2F,51.22383,16.92675,575
S2F,51.22387,16.92748,576
S2F,51.22395,16.92789,577
S2F,51.2246,16.93005,578
S2F,51.22461,16.93007,579
S2F,51.22491,16.93107,580
S2F,51.22513,16.93173,581
S2F,51.22533,16.93221,582
S2F,51.22598,16.93361,583
S2F,51.226,16.93364,584
S2F,51.22609,16.93384,585
S2F,51.22662,16.93482,586
S2F,51.22707,16.93557,587
S2F,51.22869,16.93786,588
S2F,51.22938,16.93888,589
S2F,51.23017,16.93998,590
S2F,51.2304,16.94026,591
S2F,51.23053,16.94036,592
S2F,51.23058,16.94038,593
S2F,51.23067,16.94039,594
S2F,51.23075,16.94037,595
S2F,51.2309,16.94032,596
S2F,51.23115,16.94021,597
S2F,51.23116,16.9402,598
S2F,51.23189,16.93992,599
S2F,51.23193,16.93992,600
S2F,51.23198,16.93994,601
S2F,51.23199,16.93995,602
S2F,51.23201,16.93999,603
S2F,51.23207,16.94039,604
S2F,51.23218,16.94157,605
S2F,51.23223,16.94266,606
S2F,51.23227,16.94301,607
S2F,51.23229,16.94312,608
S2F,51.23232,16.94322,609
S2F,51.2324,16.94339,610
S2F,51.23249,16.94352,611
S2F,51.23264,16.94371,612
S2F,51.2327,16.94356,613
S2F,51.23281,16.94334,614
S2F,51.23288,16.94326,615
S2F,51.23305,16.9431,616
S2F,51.23361,16.94284,617
S2F,51.23361,16.94284,618
S2F,51.2344,16.94249,619
S2F,51.23461,16.94239,620
S2F,51.23478,16.94235,621
S2F,51.23534,16.94224,622
S2F,51.23564,16.94218,623
S2F,51.23573,16.94215,624
S2F,51.2358,16.94212,625
S2F,51.23588,16.94208,626
S2F,51.23593,16.94203,627
S2F,51.23651,16.94153,628
S2F,51.23677,16.9413,629
S2F,51.23779,16.94034,630
S2F,51.2383,16.93989,631
S2F,51.23851,16.93968,632
S2F,51.23865,16.93953,633
S2F,51.23905,16.93908,634
S2F,51.23953,16.93852,635
S2F,51.23988,16.93812,636
S2F,51.24061,16.93734,637
S2F,51.24099,16.93693,638
S2F,51.24152,16.93637,639
S2F,51.24212,16.93568,640
S2F,51.24427,16.93322,641
S2F,51.24462,16.93285,642
S2F,51.24474,16.93274,643
S2F,51.2448,16.93269,644
S2F,51.24485,16.93266,645
S2F,51.24487,16.93264,646
S2F,51.24489,16.93263,647
S2F,51.24494,16.93261,648
S2F,51.24501,16.93256,649
S2F,51.24504,16.93253,650
S2F,51.24508,16.9325,651
S2F,51.24521,16.93249,652
S2F,51.2456,16.93249,653
S2F,51.24602,16.9325,654
S2F,51.24614,16.93252,655
S2F,51.24625,16.93253,656
S2F,51.24627,16.93254,657
S2F,51.24641,16.93258,658
S2F,51.24643,16.93249,659
S2F,51.24645,16.93231,660
S2F,51.2465,16.93124,661
S2F,51.24655,16.93048,662
S2F,51.24658,16.93032,663
S2F,51.24663,16.93017,664
S2F,51.24681,16.9298,665
S2F,51.24694,16.92954,666
S2F,51.24696,16.92947,667
S2F,51.24698,16.92941,668
S2F,51.24701,16.92931,669
S2F,51.24703,16.92917,670
S2F,51.24707,16.92892,671
S2F,51.24709,16.92865,672
S2F,51.24711,16.92843,673
S2F,51.24714,16.92811,674
S2F,51.24714,16.92808,675
S2F,51.24715,16.92756,676
S2F,51.24716,16.92726,677
S2F,51.24716,16.9272,678
S2F,51.24716,16.92681,679
S2F,51.24717,16.92648,680
S2F,51.24718,16.9263,681
S2F,51.24721,16.92551,682
S2F,51.24725,16.92411,683
S2F,51.24729,16.92277,684
S2F,51.2473,16.92231,685
S2F,51.24736,16.92088,686
S2F,51.24737,16.92049,687
S2F,51.24739,16.92011,688
S2F,51.2474,16.91973,689
S2F,51.24742,16.91895,690
S2F,51.24743,16.91849,691
S2F,51.2475,16.91628,692
S2F,51.24753,16.91529,693
S2F,51.24754,16.91502,694
S2F,51.24757,16.91468,695
S2F,51.24761,16.91331,696
S2F,51.24765,16.91183,697
S2F,51.24768,16.91096,698
S2F,51.24769,16.91067,699
S2F,51.2477,16.91038,700
S2F,51.2477,16.91019,701
S2F,51.24771,16.91009,702
S2F,51.24771,16.90991,703
S2F,51.24774,16.9089,704
S2F,51.24784,16.90589,705
S2F,51.24784,16.90575,706
S2F,51.24791,16.90358,707
S2F,51.24793,16.90273,708
S2F,51.24794,16.90257,709
S2F,51.24793,16.90234,710
S2F,51.24793,16.90225,711
S2F,51.24792,16.90217,712
S2F,51.24791,16.90208,713
S2F,51.24788,16.90196,714
S2F,51.2478,16.90159,715
S2F,51.24732,16.89958,716
S2F,51.24725,16.89931,717
S2F,51.247,16.89826,718
S2F,51.24662,16.89661,719
S2F,51.24629,16.89536,720
S2F,51.246,16.8946,721
S2F,51.24566,16.89375,722
S2F,51.24501,16.89206,723
S2F,51.24458,16.89096,724
S2F,51.24416,16.88987,725
S2F,51.244,16.88947,726
S2F,51.24391,16.88923,727
S2F,51.24383,16.88903,728
S2F,51.24382,16.88899,729
S2F,51.24363,16.8885,730
S2F,51.24353,16.88826,731
S2F,51.24344,16.88802,732
S2F,51.24331,16.88769,733
S2F,51.2431,16.88715,734
S2F,51.24297,16.8868,735
S2F,51.2429,16.88661,736
S2F,51.24252,16.8855,737
S2F,51.24214,16.88439,738
S2F,51.24176,16.88327,739
S2F,51.24126,16.88179,740
S2F,51.24119,16.88155,741
S2F,51.24117,16.88143,742
S2F,51.24116,16.88134,743
S2F,51.24116,16.88129,744
S2F,51.24116,16.88124,745
S2F,51.24116,16.88112,746
S2F,51.24117,16.88101,747
S2F,51.2412,16.88083,748
S2F,51.24132,16.88024,749
S2F,51.24151,16.87938,750
S2F,51.24175,16.87829,751
S2F,51.24199,16.87713,752
S2F,51.24221,16.87611,753
S2F,51.24246,16.87495,754
S2F,51.24283,16.87328,755
S2F,51.24289,16.87302,756
S2F,51.24295,16.87273,757
S2F,51.24302,16.87244,758
S2F,51.24308,16.87225,759
S2F,51.24324,16.87173,760
S2F,51.24342,16.87117,761
S2F,51.24344,16.87112,762
S2F,51.24361,16.87062,763
S2F,51.24377,16.87012,764
S2F,51.24385,16.86987,765
S2F,51.2439,16.86973,766
S2F,51.24404,16.8692,767
S2F,51.24409,16.86901,768
S2F,51.24411,16.8689,769
S2F,51.24413,16.8688,770
S2F,51.2442,16.86836,771
S2F,51.24422,16.86817,772
S2F,51.24423,16.86778,773
S2F,51.24426,16.86726,774
S2F,51.24427,16.86702,775
S2F,51.2443,16.86648,776
S2F,51.2443,16.86636,777
S2F,51.2443,16.86626,778
S2F,51.24429,16.86617,779
S2F,51.24425,16.86593,780
S2F,51.24421,16.86563,781
S2F,51.24416,16.86528,782
S2F,51.24412,16.86493,783
S2F,51.24407,16.86412,784
S2F,51.24406,16.86395,785
S2F,51.24404,16.86371,786
S2F,51.24403,16.86339,787
S2F,51.24401,16.86291,788
S2F,51.24401,16.86245,789
S2F,51.24402,16.86205,790
S2F,51.24403,16.86172,791
S2F,51.24406,16.86118,792
S2F,51.24407,16.86108,793
S2F,51.24411,16.86073,794
S2F,51.24419,16.86022,795
S2F,51.24451,16.85811,796
S2F,51.24454,16.85789,797
S2F,51.24459,16.85735,798
S2F,51.24463,16.85695,799
S2F,51.24464,16.85655,800
S2F,51.24465,16.85638,801
S2F,51.24464,16.85629,802
S2F,51.24464,16.85615,803
S2F,51.24462,16.85571,804
S2F,51.24462,16.85559,805
S2F,51.24459,16.85492,806
S2F,51.24456,16.85425,807
S2F,51.24454,16.85391,808
S2F,51.24452,16.85335,809
S2F,51.24451,16.85323,810
S2F,51.24451,16.85304,811
S2F,51.2445,16.85276,812
S2F,51.2445,16.85267,813
S2F,51.2445,16.85258,814
S2F,51.2445,16.85254,815
S2F,51.24451,16.8525,816
S2F,51.24451,16.85248,817
S2F,51.24453,16.85245,818
S2F,51.24454,16.85242,819
S2F,51.24456,16.85239,820
S2F,51.24457,16.85238,821
S2F,51.24459,16.85236,822
S2F,51.24462,16.85234,823
S2F,51.24466,16.85232,824
S2F,51.24534,16.85198,825
S2F,51.24569,16.85181,826
S2F,51.24587,16.8517,827
S2F,51.24613,16.85153,828
S2F,51.24626,16.85145,829
S2F,51.24653,16.85127,830
S2F,51.2467,16.85119,831
S2F,51.2468,16.85115,832
S2F,51.24691,16.85114,833
S2F,51.24698,16.85114,834
S2F,51.24705,16.85115,835
S2F,51.24716,16.85117,836
S2F,51.24749,16.85126,837
S2F,51.2479,16.85136,838
S2F,51.24819,16.85145,839
S2F,51.24825,16.85148,840
S2F,51.24831,16.85149,841
S2F,51.24855,16.85149,842
S2F,51.24906,16.85148,843
S2F,51.24928,16.85144,844
S2F,51.24951,16.85162,845
S2F,51.24981,16.85175,846
S2F,51.25022,16.85192,847
S2F,51.25058,16.85206,848
S2F,51.25071,16.8521,849
S2F,51.25073,16.85211,850
S2F,51.25089,16.85215,851
S2F,51.25103,16.85218,852
S2F,51.25135,16.85224,853
S2F,51.25147,16.85227,854
S2F,51.25154,16.85229,855
S2F,51.25161,16.85233,856
S2F,51.25204,16.8525,857
S2F,51.25251,16.85269,858
S2F,51.25276,16.85279,859
S2F,51.25307,16.85291,860
S2F,51.25276,16.85279,861
S2F,51.25251,16.85269,862
S2F,51.25204,16.8525,863
S2F,51.25161,16.85233,864
S2F,51.25154,16.85229,865
S2F,51.25147,16.85227,866
S2F,51.25135,16.85224,867
S2F,51.25103,16.85218,868
S2F,51.25089,16.85215,869
S2F,51.25073,16.85211,870
S2F,51.25071,16.8521,871
S2F,51.25058,16.85206,872
S2F,51.25022,16.85192,873
S2F,51.24981,16.85175,874
S2F,51.24951,16.85162,875
S2F,51.24928,16.85144,876
S2F,51.24906,16.85148,877
S2F,51.24855,16.85149,878
S2F,51.24831,16.85149,879
S2F,51.24825,16.85148,880
S2F,51.24819,16.85145,881
S2F,51.2479,16.85136,882
S2F,51.24749,16.85126,883
S2F,51.24716,16.85117,884
S2F,51.24705,16.85115,885
S2F,51.24698,16.85114,886
S2F,51.24691,16.85114,887
S2F,51.2468,16.85115,888
S2F,51.2467,16.85119,889
S2F,51.24653,16.85127,890
S2F,51.24626,16.85145,891
S2F,51.24613,16.85153,892
S2F,51.24587,16.8517,893
S2F,51.24569,16.85181,894
S2F,51.24534,16.85198,895
S2F,51.24466,16.85232,896
S2F,51.24462,16.85234,897
S2F,51.24459,16.85236,898
S2F,51.24457,16.85238,899
S2F,51.24456,16.85239,900
S2F,51.24454,16.85242,901
S2F,51.24453,16.85245,902
S2F,51.24451,16.85248,903
S2F,51.24451,16.8525,904
S2F,51.2445,16.85254,905
S2F,51.2445,16.85258,906
S2F,51.2445,16.85267,907
S2F,51.2445,16.85276,908
S2F,51.24451,16.85304,909
S2F,51.24451,16.85323,910
S2F,51.24452,16.85335,911
S2F,51.24454,16.85391,912
S2F,51.24456,16.85425,913
S2F,51.24459,16.85492,914
S2F,51.24462,16.85559,915
S2F,51.24462,16.85571,916
S2F,51.24464,16.85615,917
S2F,51.24464,16.85629,918
S2F,51.24465,16.85638,919
S2F,51.24464,16.85655,920
S2F,51.24463,16.85695,921
S2F,51.24459,16.85735,922
S2F,51.24454,16.85789,923
S2F,51.24457,16.85794,924
S2F,51.24475,16.8582,925
S2F,51.24499,16.85861,926
S2F,51.24569,16.85974,927
S2F,51.24596,16.86015,928
S2F,51.24647,16.86094,929
S2F,51.24664,16.86119,930
S2F,51.24669,16.86126,931
S2F,51.24687,16.86156,932
S2F,51.247,16.86173,933
S2F,51.24714,16.86199,934
S2F,51.24745,16.86248,935
S2F,51.2476,16.86276,936
S2F,51.24776,16.863,937
S2F,51.248,16.86339,938
S2F,51.24836,16.86397,939
S2F,51.25067,16.86762,940
S2F,51.25085,16.8679,941
S2F,51.25098,16.86811,942
S2F,51.25109,16.86829,943
S2F,51.25113,16.86835,944
S2F,51.25115,16.86837,945
S2F,51.25117,16.86838,946
S2F,51.25119,16.8684,947
S2F,51.25121,16.8684,948
S2F,51.25125,16.86842,949
S2F,51.25131,16.86842,950
S2F,51.25132,16.86842,951
S2F,51.25138,16.86842,952
S2F,51.2514,16.86842,953
S2F,51.25143,16.86843,954
S2F,51.25145,16.86844,955
S2F,51.25148,16.86847,956
S2F,51.25149,16.86851,957
S2F,51.2515,16.86854,958
S2F,51.2515,16.86856,959
S2F,51.25151,16.86862,960
S2F,51.25152,16.86939,961
S2F,51.25153,16.87022,962
S2F,51.25155,16.87127,963
S2F,51.25158,16.87291,964
S2F,51.25158,16.87307,965
S2F,51.25158,16.87337,966
S2F,51.25158,16.87348,967
S2F,51.25155,16.87399,968
S2F,51.25154,16.87412,969
S2F,51.25153,16.87426,970
S2F,51.25152,16.87437,971
S2F,51.25151,16.87442,972
S2F,51.2515,16.87447,973
S2F,51.25145,16.87456,974
S2F,51.25144,16.87459,975
S2F,51.25143,16.87462,976
S2F,51.25143,16.87464,977
S2F,51.25142,16.87467,978
S2F,51.25142,16.8747,979
S2F,51.2514,16.87513,980
S2F,51.25139,16.87547,981
S2F,51.25137,16.87597,982
S2F,51.25139,16.87615,983
S2F,51.25141,16.87625,984
S2F,51.25143,16.87632,985
S2F,51.25143,16.87635,986
S2F,51.25146,16.87648,987
S2F,51.25151,16.87669,988
S2F,51.25155,16.87686,989
S2F,51.25157,16.87696,990
S2F,51.2516,16.87702,991
S2F,51.25162,16.87705,992
S2F,51.25163,16.87707,993
S2F,51.25197,16.87746,994
S2F,51.25207,16.87762,995
S2F,51.25216,16.8778,996
S2F,51.25246,16.87813,997
S2F,51.25248,16.87817,998
S2F,51.25254,16.87827,999
S2F,51.25261,16.8784,1000
S2F,51.25261,16.87841,1001
S2F,51.25269,16.87859,1002
S2F,51.25283,16.87892,1003
S2F,51.25301,16.87932,1004
S2F,51.25306,16.87945,1005
S2F,51.25336,16.88005,1006
S2F,51.25342,16.88017,1007
S2F,51.2536,16.88046,1008
S2F,51.25365,16.88054,1009
S2F,51.25373,16.88065,1010
S2F,51.25402,16.88099,1011
S2F,51.25434,16.88132,1012
S2F,51.25445,16.88144,1013
S2F,51.25453,16.8815,1014
S2F,51.25469,16.88161,1015
S2F,51.25497,16.88173,1016
S2F,51.25511,16.8818,1017
S2F,51.25522,16.88185,1018
S2F,51.25533,16.88191,1019
S2F,51.25581,16.88216,1020
S2F,51.25592,16.88221,1021
S2F,51.25595,16.88222,1022
S2F,51.25597,16.88222,1023
S2F,51.25602,16.88222,1024
S2F,51.25606,16.88223,1025
S2F,51.25611,16.88223,1026
S2F,51.25635,16.88228,1027
S2F,51.25655,16.88235,1028
S2F,51.25685,16.88244,1029
S2F,51.25686,16.88244,1030
S2F,51.25709,16.88251,1031
S2F,51.2571,16.88252,1032
S2F,51.25721,16.88255,1033
S2F,51.2573,16.88259,1034
S2F,51.25743,16.88263,1035
S2F,51.2577,16.88273,1036
S2F,51.25784,16.88279,1037
S2F,51.25813,16.88295,1038
S2F,51.25817,16.88298,1039
S2F,51.25819,16.883,1040
S2F,51.25825,16.88305,1041
S2F,51.25846,16.88323,1042
S2F,51.25854,16.8833,1043
S2F,51.25888,16.88354,1044
S2F,51.25888,16.88355,1045
S2F,51.25889,16.88355,1046
S2F,51.25923,16.88378,1047
S2F,51.2593,16.88382,1048
S2F,51.25938,16.88387,1049
S2F,51.25945,16.88389,1050
S2F,51.2595,16.8839,1051
S2F,51.25961,16.88392,1052
S2F,51.25974,16.88394,1053
S2F,51.25986,16.88395,1054
S2F,51.25999,16.88397,1055
S2F,51.26008,16.88399,1056
S2F,51.26014,16.88401,1057
S2F,51.26021,16.88405,1058
S2F,51.26027,16.88409,1059
S2F,51.26032,16.88412,1060
S2F,51.26042,16.8842,1061
S2F,51.26052,16.88427,1062
S2F,51.26061,16.88435,1063
S2F,51.26071,16.88444,1064
S2F,51.26075,16.88448,1065
S2F,51.2608,16.88454,1066
S2F,51.26092,16.88468,1067
S2F,51.26111,16.88491,1068
S2F,51.26132,16.8851,1069
S2F,51.26127,16.88533,1070
S2F,51.26116,16.88553,1071
S2F,51.26111,16.88562,1072
S2F,51.26097,16.88582,1073
S2F,51.26085,16.88599,1074
S2F,51.26076,16.88607,1075
S2F,51.2607,16.88611,1076
S2F,51.26076,16.88607,1077
S2F,51.26085,16.88599,1078
S2F,51.26097,16.88582,1079
S2F,51.26111,16.88562,1080
S2F,51.26116,16.88553,1081
S2F,51.26127,16.88533,1082
S2F,51.26167,16.88577,1083
S2F,51.26218,16.88629,1084
S2F,51.26255,16.88669,1085
S2F,51.26268,16.88683,1086
S2F,51.26282,16.88695,1087
S2F,51.26291,16.88701,1088
S2F,51.26302,16.88704,1089
S2F,51.26311,16.88708,1090
S2F,51.26318,16.88711,1091
S2F,51.26322,16.88714,1092
S2F,51.26328,16.88719,1093
S2F,51.26334,16.88728,1094
S2F,51.26344,16.88742,1095
S2F,51.26348,16.88747,1096
S2F,51.26356,16.8876,1097
S2F,51.26371,16.88776,1098
S2F,51.26386,16.88789,1099
S2F,51.26399,16.88801,1100
S2F,51.2642,16.88816,1101
S2F,51.26431,16.88825,1102
S2F,51.2644,16.88833,1103
S2F,51.26447,16.88842,1104
S2F,51.26453,16.88851,1105
S2F,51.26459,16.88864,1106
S2F,51.26465,16.88878,1107
S2F,51.26482,16.88916,1108
S2F,51.26499,16.8895,1109
S2F,51.26513,16.88972,1110
S2F,51.26528,16.88997,1111
S2F,51.26553,16.8904,1112
S2F,51.26561,16.89053,1113
S2F,51.26568,16.89069,1114
S2F,51.26577,16.89092,1115
S2F,51.26591,16.89136,1116
S2F,51.26602,16.89174,1117
S2F,51.26613,16.89201,1118
S2F,51.26635,16.89251,1119
S2F,51.2664,16.89268,1120
S2F,51.26647,16.89273,1121
S2F,51.26651,16.89274,1122
S2F,51.26655,16.89273,1123
S2F,51.2672,16.89248,1124
S2F,51.26927,16.89172,1125
S2F,51.27009,16.89138,1126
S2F,51.27029,16.89132,1127
S2F,51.27047,16.89129,1128
S2F,51.27057,16.89129,1129
S2F,51.27066,16.89129,1130
S2F,51.27073,16.8913,1131
S2F,51.27079,16.89131,1132
S2F,51.27085,16.89132,1133
S2F,51.27125,16.89147,1134
S2F,51.2717,16.89168,1135
S2F,51.27194,16.89178,1136
S2F,51.27207,16.89184,1137
S2F,51.27216,16.89188,1138
S2F,51.27223,16.89191,1139
S2F,51.27237,16.89195,1140
S2F,51.27254,16.89197,1141
S2F,51.27256,16.89197,1142
S2F,51.27269,16.89199,1143
S2F,51.27298,16.89199,1144
S2F,51.27313,16.89195,1145
S2F,51.27332,16.89188,1146
S2F,51.27377,16.8917,1147
S2F,51.2743,16.89151,1148
S2F,51.27439,16.89148,1149
S2F,51.27447,16.89143,1150
S2F,51.27452,16.89141,1151
S2F,51.27464,16.89135,1152
S2F,51.27488,16.89122,1153
S2F,51.27496,16.89117,1154
S2F,51.27517,16.89106,1155
S2F,51.27526,16.89097,1156
S2F,51.27546,16.89078,1157
S2F,51.27558,16.8907,1158
S2F,51.27568,16.89064,1159
S2F,51.27571,16.89063,1160
S2F,51.27598,16.89058,1161
S2F,51.27605,16.89056,1162
S2F,51.27612,16.89055,1163
S2F,51.27624,16.89053,1164
S2F,51.27629,16.89053,1165
S2F,51.27632,16.89053,1166
S2F,51.27639,16.89054,1167
S2F,51.27646,16.89056,1168
S2F,51.27656,16.89059,1169
S2F,51.27662,16.89062,1170
S2F,51.27669,16.8906,1171
S2F,51.27686,16.89068,1172
S2F,51.27696,16.89076,1173
S2F,51.27699,16.8908,1174
S2F,51.27708,16.89093,1175
S2F,51.27713,16.89105,1176
S2F,51.27722,16.8912,1177
S2F,51.27723,16.89121,1178
S2F,51.27724,16.89122,1179
S2F,51.27733,16.89131,1180
S2F,51.27745,16.89139,1181
S2F,51.27749,16.89142,1182
S2F,51.27784,16.89155,1183
S2F,51.27812,16.89163,1184
S2F,51.27829,16.89174,1185
S2F,51.27831,16.89176,1186
S2F,51.27833,16.89178,1187
S2F,51.27836,16.89181,1188
S2F,51.27839,16.89185,1189
S2F,51.27867,16.89268,1190
S2F,51.27883,16.89318,1191
S2F,51.27894,16.89351,1192
S2F,51.27897,16.89359,1193
S2F,51.27898,16.8936,1194
S2F,51.27902,16.89366,1195
S2F,51.27905,16.8937,1196
S2F,51.27912,16.89378,1197
S2F,51.27917,16.89382,1198
S2F,51.27972,16.89426,1199
S2F,51.28,16.89448,1200
S2F,51.28004,16.89452,1201
S2F,51.28055,16.89492,1202
S2F,51.28147,16.89572,1203
